      0.50 	 0.7665 
      0.67 	 0.3684
      0.91 	 0.1398
      1.00 	 0.09546
      1.20 	 0.04207
      1.22 	 0.0383
      1.45 	 0.01587
      1.65 	 0.0071
      1.74 	 0.005083
      2.09 	 0.001306
      2.23 	 0.0007633
      2.51 	 0.0002521
      3.01 	 3.402e-05
      3.02 	 3.191e-05
      3.63 	 2.767e-06
      4.05 	 3.655e-07
      4.36 	 4.164e-08
      5.25 	 2.009e-10
      5.47 	 6.592e-11
      6.31 	 2.873e-13
      7.38 	 9.117e-21
      9.95 	 0
