2.5118864315095806 518.6428016170648 518.6428016170662
2.5644840365177175 396.7424636669585 566.0358878972821
2.6181830082189856 382.7333594019769 589.6988294861255
2.673006408663312 371.1055188193115 606.5981716936703
2.7289777828080415 361.21304122842577 622.3439565921441
2.786121168629771 352.77398122985295 638.9894195334438
2.844461107447916 345.49519521216405 659.6346276305102
2.904022654464451 339.13061670893825 688.3090289846172
2.964831389524343 333.4890047971843 718.9728951586773
3.026913428101306 328.4010122231094 743.4213122677418
3.090295432513591 323.7361451692886 764.2406977618102
3.155004623374627 319.4077787880391 783.5001388237296
3.221068791283435 315.3552160996806 802.086916209233
3.288516308759831 311.5339723282773 820.5395395974691
3.357376142429547 307.9102916876136 839.2385156812588
3.427677865464504 304.4578401439606 858.5281304940396
3.4994516702835736 301.15573246418984 878.8158592068414
3.5727283815192896 298.00336519831893 900.6689202796027
3.647539469256079 295.0263863545218 924.5211126091144
3.7239170625456866 292.23793361582614 948.8084754233414
3.801893963205613 289.63785713972555 971.5326891525712
3.881503659906484 287.2175387238246 991.8290812511758
3.9627803425543964 284.9639137099944 1009.7487375433765
4.045758916974428 282.86223517433234 1025.9214096666135
4.130475019901615 280.89773204444305 1041.2003265749318
4.216965034285824 279.0564858886105 1056.10818821355
4.305266104917108 277.3258200644761 1071.0191801796552
4.395416154378247 275.6942611315199 1086.276197633226
4.4874538993313235 274.14780468659325 1102.275739036908
4.581418867145335 272.6713929221271 1119.5892088723176
4.677351412871984 271.2534663188156 1139.0697319527294
4.77529273657691 269.88505460435084 1161.1112192692315
4.875284901033864 268.5590120076933 1185.4498451640588
4.977370849789361 267.2695182289198 1211.105207140734
5.081594425605608 266.0117400423373 1236.6133541939873
5.188000389289613 264.78159424047993 1260.751617780951
5.2966344389165805 263.57557682222284 1283.479360723429
5.407543229455811 262.3906367900037 1305.5087188914658
5.520774392807575 261.2240807440113 1327.3628786169857
5.636376558259546 260.0734991777533 1349.4760991743779
5.754399373371572 258.93670831455864 1372.2902136368305
5.874893525297769 257.81170319988115 1396.348496138047
5.9979107625550965 256.6966329093814 1422.1814085105814
6.123503917247739 255.59145426062386 1449.4609557853896
6.25172692775686 254.4993659250883 1477.380171265628
6.3826348619054905 253.42362653914492 1505.032146753682
6.516283940608431 252.36707619378117 1531.6741501502581
6.652731562017417 251.33208535660717 1556.8650414085885
6.792036326171848 250.32053556105433 1580.5505391388215
6.934258060165696 249.33382812155227 1603.1855197767654
7.079457843841381 248.372914818489 1625.169378507878
7.227698036021706 247.43834361876395 1646.7861045320244
7.379042301291014 246.5303127953967 1668.2592536521233
7.533555637337178 245.6487278609714 1689.782163337285
7.691304402866101 244.79325711387182 1711.5377493583064
7.852356346100721 243.9633829909577 1733.714550385986
8.016780633876795 243.158447628073 1756.5232698573407
8.184647881347903 242.377691966739 1780.218102459694
8.356030182312486 241.62028840378986 1805.1293369540608
8.531001140175901 240.88536731868632 1831.5758284739577
8.709635899560814 240.17203602661402 1859.5612413746062
8.892011178579489 239.47939567742813 1888.9441267589295
9.078205301781862 238.80655688380125 1919.4759896312448
9.268298233793494 238.15264902882151 1950.8099969599464
9.462371613657933 237.51682680963341 1982.5353079797173
9.660508789898138 236.89827473215513 2014.229483117961
9.862794856312108 236.29621000009408 2045.511542365814
10.069316688518047 235.70988416330164 2076.078755166552
10.280162981264738 235.13858382158648 2105.7456295724405
10.49542428652323 234.58163062119314 2134.630272898329
10.715193052376069 234.0383807318754 2162.951139267839
10.939563662720943 233.50822395201445 2190.8805859182467
11.168632477805613 232.99058255636479 2218.5597065599054
11.402497875611694 232.48490997465674 2246.108899425937
11.641260294104917 231.99068936829042 2273.635011598671
11.885022274370193 231.50743215582747 2301.2364923622313
12.133888504649779 231.03467652496724 2329.007386618097
12.387965865303693 230.57198595860814 2357.0406926346295
12.647363474711522 230.11894779474406 2385.4314530114425
12.912192736135351 229.67517183390999 2414.2798649613032
13.182567385564075 229.24028900340784 2443.6600682138833
13.458603540559483 228.81395008371857 2473.5422316325307
13.740419750125154 228.39582450040714 2503.8707025096537
14.028137045619586 227.9855991823996 2534.585040748646
14.321878992735433 227.58297748636537 2565.6212946098008
14.621771744567187 227.1876781858303 2596.9134164537318
14.927944095789963 226.79943452294813 2628.3947319137756
15.240527537972914 226.4179933203873 2659.9993735900753
15.559656316050749 226.04311415048016 2691.6635991549974
15.885467485977793 225.67456855863657 2723.355665522467
16.218100973589298 225.31213933793111 2755.148972211984
16.55769963469529 224.95561985180845 2787.13774569999
16.904409316432645 224.60481340188474 2819.415433203127
17.258378919902047 224.2595326379308 2852.0774017587096
17.619760464116297 223.91959900723992 2885.2236615956094
17.98870915128788 223.58484224071296 2918.961835515246
18.365383433483466 223.25509987313728 2953.410626343018
18.7499450806742 222.9302167952884 2988.70410808513
19.142559250210862 222.61004483561737 3024.982789696958
19.543394557753945 222.29444236944812 3062.216916572441
19.952623149688804 221.98327395372903 3100.227197836457
20.370420777057195 221.67640998553156 3138.8040455835944
20.79696687103697 221.37372638261024 3177.7213271807277
21.23244462000221 221.07510428445866 3216.7496932279364
21.677041048196955 220.78042977236748 3255.6697552169394
22.1309470960564 220.4895936073461 3294.283119183888
22.59435770220979 220.2024909842116 3332.4199683039137
23.067471887200707 219.91902130122511 3369.9538970289877
23.550492838960114 219.63908794384494 3406.9629575830813
24.043628000069354 219.36259808173668 3443.6536231060427
24.547089156850316 219.0894624781098 3480.208389458185
25.061092530321165 218.8195953105271 3516.792339284335
25.585858869056473 218.55291400240876 3553.5616400015274
