0.009 10
0.0103  3.3684e-4
0.0104  5.0059e-5
0.011  3.2125e-5
0.0126  2.354e-5
0.0141  2.0906e-5
0.0154  1.7502e-5
0.0178  1.5088e-5
0.0216  1.3796e-5
0.0258  1.3384e-5
0.031  1.398e-5
0.0371  1.6435e-5
0.0426  1.8216e-5
0.0548  1.6652e-5
0.0713  1.5679e-5
0.0893  1.5207e-5
0.1125  1.5881e-5
0.1408  1.7337e-5
0.1672  1.6573e-5
0.1945  1.3871e-5
0.2177  1.0626e-5
0.2388  7.6736e-6
0.2568  5.0718e-6
0.2744  7.2288e-6
0.299  9.0194e-6
0.3279  1.1253e-5
0.3767  1.2472e-5
0.4132  1.3423e-5
0.4747  1.9994e-5
0.5171  3.1136e-5
0.5981  4.9931e-5
0.6646  7.4381e-5
0.7243  1.2472e-4
0.8157  2.3884e-4
0.9 1000
1 1000
