0.00001  475.382
4.9505  475.298
10.7673  476.897
20.297  476.7351
30.3218  475.7161
40.2227  473.8502
49.3812  469.4502
56.9306  461.682
64.8515  448.8141
71.9059  428.3208
77.9703  403.5998
83.4158  376.3427
86.7574  349.9702
88.6139  326.1695
90.7178  289.6313
92.5743  250.5505
94.1832  207.2295
96.0396  128.2506
98.2673  1.7271
