1.008e-4 3.6325e-12
1.008e-3 3.6325e-12
1.3202e-3 3.6325e-12
1.8449e-3 3.6325e-12
2.8717e-3 3.905e-12
4.4218e-3 4.3004e-12
7.1855e-3 5.4729e-12
0.01 7.3093e-12
0.0139 1.1281e-11
0.0186 1.7412e-11
0.0238 2.9594e-11
0.0311 7.3979e-11
0.0354 1.4886e-10
0.0407 3.3791e-10
0.0453 5.2153e-10
0.0575 9.0806e-10
0.0777 1.6592e-9
0.1062 3.5035e-9
0.1317 5.813e-9
0.1634 7.9529e-9
0.2006 8.3458e-9
0.2235 6.4015e-9
0.2438 3.9524e-9 # 0.2548 1.1839e-9
0.2716 3.9524e-9
0.2804 7.2217e-9
0.299 1.1697e-8
0.3259 1.8053e-8
0.3669 2.7863e-8
0.4264 5.091e-8
0.4647 8.447e-8
0.501 1.5066e-7
0.55 1.5066e-2
