-2.306641082572373 2.1337453582125288
-2.2626589656042038 2.136089522716885
-2.2386768486360347 2.1379059322831
-2.212230815540999 2.1400092688563457
-2.1846349549200923 2.1477483499296692
-2.1558892667733143 2.1568938060682377
-2.1282934061524075 2.1651972917281843
-2.0995477180056294 2.179268460622743
-2.0708020298588514 2.1951867718007976
-2.0432061692379446 2.209236922342732
-2.0144604810911666 2.2200242827332977
-1.9868646204702598 2.2282251493774936
-1.9581189323234818 2.2376784625633124
-1.930523071702575 2.2455714721602598
-1.9027181515315097 2.244755015938565
-1.8741815229348902 2.262404699864276
-1.8465856623139834 2.272914494362843
-1.8178399741672053 2.2880631629227737
-1.7890942860204273 2.304084093116578
-1.7591987703477783 2.3077501883635816
-1.7051568766318357 2.3260943471340307
-1.668033873653711 2.342814735133179
-1.644051756685542 2.3456866545756774
-1.6200696397173728 2.3469753092037506
-1.593623606622337 2.349012676409729
-1.5660277460014302 2.355828186341304
-1.5384318853805234 2.364490838556375
-1.5096861972337454 2.3716865333956973
-1.4809405090869674 2.3891954393178736
-1.4521948209401894 2.410706486854292
-1.4245989603192826 2.43255568259321
-1.3958532721725045 2.457196610109997
-1.3671075840257267 2.4855318221937757
-1.3383618958789487 2.514687986403553
-1.3096162077321707 2.543433674550331
-1.2808705195853927 2.572179362697109
-1.2521248314386149 2.6037983832848806
-1.2233791432918368 2.6301325245615383
-1.1934836276191878 2.6466362586788406
-1.165504491156324 2.6801568219921927
-1.1366821478411544 2.709718022220761
-1.1075020804068252 2.7381592327416913
-1.079650702557947 2.7705258472835608
-1.050905014411169 2.7989123688752144
-1.0221593262643909 2.828017223577117
-0.9635181224449638 2.875447299925879
-0.935922261824057 2.913895121462326
-0.906026746151408 2.9437906371349754
-0.8784308855305012 2.9718482833267563
-0.8473855423319809 3.010179576643511
-0.8197896817110741 3.041656301860046
-0.7921938210901671 3.0736181351510354
-0.7634481329433893 3.1117674567410663
-0.7347024447966113 3.1529393747950003
